record_id,set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
1246,1039-1,Manual Control Set 1,1986,Dacta,,Educational,Normal,46.0,,,,https://brickset.com/sets/1039-1,https://images.brickset.com/sets/small/1039-1.jpg,https://images.brickset.com/sets/images/1039-1.jpg
1247,1040-2,Farm Set,1986,Dacta,,Educational,Normal,82.0,4.0,,,https://brickset.com/sets/1040-2,https://images.brickset.com/sets/small/1040-2.jpg,https://images.brickset.com/sets/images/1040-2.jpg
1248,1041-1,Harbour,1986,Dacta,,Educational,Normal,77.0,6.0,,,https://brickset.com/sets/1041-1,https://images.brickset.com/sets/small/1041-1.jpg,https://images.brickset.com/sets/images/1041-1.jpg
1249,1042-1,Community People,1986,Dacta,,Educational,Normal,12.0,12.0,,,https://brickset.com/sets/1042-1,https://images.brickset.com/sets/small/1042-1.jpg,https://images.brickset.com/sets/images/1042-1.jpg
1250,1043-1,Farm Animals Set,1986,Dacta,,Educational,Normal,30.0,,,,https://brickset.com/sets/1043-1,https://images.brickset.com/sets/small/1043-1.jpg,https://images.brickset.com/sets/images/1043-1.jpg
1251,1044-1,Community Vehicles,1986,Dacta,,Educational,Normal,33.0,6.0,,,https://brickset.com/sets/1044-1,https://images.brickset.com/sets/small/1044-1.jpg,https://images.brickset.com/sets/images/1044-1.jpg
1252,1045-1,Industrial Elements,1986,Dacta,,Educational,Normal,20.0,,,,https://brickset.com/sets/1045-1,https://images.brickset.com/sets/small/1045-1.jpg,https://images.brickset.com/sets/images/1045-1.jpg
1253,1046-1,Train Set,1986,Dacta,,Educational,Normal,61.0,6.0,,,https://brickset.com/sets/1046-1,https://images.brickset.com/sets/small/1046-1.jpg,https://images.brickset.com/sets/images/1046-1.jpg
1254,1047-1,Extra Track,1986,Dacta,,Educational,Normal,12.0,,,,https://brickset.com/sets/1047-1,https://images.brickset.com/sets/small/1047-1.jpg,https://images.brickset.com/sets/images/1047-1.jpg
1255,1048-1,Bridge and Crossing Tracks,1986,Dacta,,Educational,Normal,12.0,,,,https://brickset.com/sets/1048-1,https://images.brickset.com/sets/small/1048-1.jpg,https://images.brickset.com/sets/images/1048-1.jpg
1256,1050-1,Basic Pack,1986,Dacta,,Educational,Normal,402.0,6.0,,,https://brickset.com/sets/1050-1,https://images.brickset.com/sets/small/1050-1.jpg,https://images.brickset.com/sets/images/1050-1.jpg
1257,1071-1,Bricks 2 x 2 and 2 x 4,1986,Dacta,,Educational,Normal,56.0,,,,https://brickset.com/sets/1071-1,https://images.brickset.com/sets/small/1071-1.jpg,https://images.brickset.com/sets/images/1071-1.jpg
1258,1083-1,Supplementary Pack,1986,Dacta,,Educational,Normal,64.0,,,,https://brickset.com/sets/1083-1,https://images.brickset.com/sets/small/1083-1.jpg,https://images.brickset.com/sets/images/1083-1.jpg
1259,1090-1,Technic Control 1,1986,Dacta,,Educational,Normal,404.0,,,,https://brickset.com/sets/1090-1,https://images.brickset.com/sets/small/1090-1.jpg,https://images.brickset.com/sets/images/1090-1.jpg
1260,1092-1,Technic Control II,1986,Dacta,,Educational,Normal,463.0,,,,https://brickset.com/sets/1092-1,https://images.brickset.com/sets/small/1092-1.jpg,https://images.brickset.com/sets/images/1092-1.jpg
1261,1093-1,Interface A,1986,Dacta,,Educational,Normal,3.0,,,,https://brickset.com/sets/1093-1,https://images.brickset.com/sets/small/1093-1.jpg,https://images.brickset.com/sets/images/1093-1.jpg
1262,1169-1,Bogie plates,1986,Service Packs,,Miscellaneous,Normal,2.0,,,,https://brickset.com/sets/1169-1,,
1263,1174-1,Motor housing,1986,Service Packs,,Miscellaneous,Normal,2.0,,,,https://brickset.com/sets/1174-1,,
1264,1179-1,Replacement Space Siren,1986,Service Packs,Space,Miscellaneous,Normal,1.0,,,,https://brickset.com/sets/1179-1,,
1265,1243-1,Hinges and Couplings,1986,Service Packs,,Miscellaneous,Normal,9.0,,,,https://brickset.com/sets/1243-1,https://images.brickset.com/sets/small/1243-1.jpg,https://images.brickset.com/sets/images/1243-1.jpg
1266,1343-1,Optosensors (4.5V) and Discs,1986,Service Packs,Technic,Miscellaneous,Normal,4.0,,,,https://brickset.com/sets/1343-1,https://images.brickset.com/sets/small/1343-1.jpg,https://images.brickset.com/sets/images/1343-1.jpg
1267,1400-1,Basic Box,1986,Basic,,Basic,Normal,166.0,2.0,,,https://brickset.com/sets/1400-1,,
1268,1503-1,Car Building Set,1986,Duplo,,Pre-school,Normal,7.0,1.0,,,https://brickset.com/sets/1503-1,,
1269,1504-2,House Building Set,1986,Duplo,,Pre-school,Normal,13.0,1.0,,,https://brickset.com/sets/1504-2,,
1270,1505-1,House and Car Building Sets,1986,Duplo,Bonus/Value Pack,Pre-school,Collection,20.0,,,,https://brickset.com/sets/1505-1,https://images.brickset.com/sets/small/1505-1.jpg,https://images.brickset.com/sets/images/1505-1.jpg
1271,1506-1,Town Value Pack,1986,Town,Bonus/Value Pack,Modern day,Collection,88.0,,,,https://brickset.com/sets/1506-1,https://images.brickset.com/sets/small/1506-1.jpg,https://images.brickset.com/sets/images/1506-1.jpg
1272,1507-1,Special Two-Set Space Pack,1986,Space,Bonus/Value Pack,Action/Adventure,Collection,96.0,,,,https://brickset.com/sets/1507-1,https://images.brickset.com/sets/small/1507-1.jpg,https://images.brickset.com/sets/images/1507-1.jpg
1273,1511-1,Basic Building Set,1986,Basic,,Basic,Normal,59.0,1.0,3.0,,https://brickset.com/sets/1511-1,,
1274,1523-2,Basic Building Set,1986,Basic,,Basic,Normal,27.0,,,,https://brickset.com/sets/1523-2,,
1275,1524-2,Basic Building Set,1986,Basic,,Basic,Normal,38.0,,,,https://brickset.com/sets/1524-2,,
1276,1525-1,LEGO Container Lorry,1986,Town,Vehicles,Modern day,Normal,154.0,1.0,,,https://brickset.com/sets/1525-1,https://images.brickset.com/sets/small/1525-1.jpg,https://images.brickset.com/sets/images/1525-1.jpg
1277,1526-1, Unknown,1986,Space,Classic,Action/Adventure,Normal,104.0,,,,https://brickset.com/sets/1526-1,https://images.brickset.com/sets/small/1526-1.jpg,https://images.brickset.com/sets/images/1526-1.jpg
1278,1528-1,Dragster,1986,Town,Racing,Modern day,Normal,21.0,1.0,,,https://brickset.com/sets/1528-1,https://images.brickset.com/sets/small/1528-1.jpg,https://images.brickset.com/sets/images/1528-1.jpg
1279,1554-1,Silja Line Ferry,1986,Promotional,Ferries,Miscellaneous,Normal,176.0,,,,https://brickset.com/sets/1554-1,https://images.brickset.com/sets/small/1554-1.jpg,https://images.brickset.com/sets/images/1554-1.jpg
1280,1555-1,Santa Claus,1986,Basic,Seasonal,Basic,Normal,19.0,,,,https://brickset.com/sets/1555-1,https://images.brickset.com/sets/small/1555-1.jpg,https://images.brickset.com/sets/images/1555-1.jpg
1281,1556-1,Christmas Hearts,1986,Basic,Seasonal,Basic,Normal,10.0,,,,https://brickset.com/sets/1556-1,,
1282,1557-1,Scooter,1986,Space,Classic,Action/Adventure,Normal,26.0,1.0,,,https://brickset.com/sets/1557-1,https://images.brickset.com/sets/small/1557-1.jpg,https://images.brickset.com/sets/images/1557-1.jpg
1283,1558-1,Mobile Command Trailer,1986,Space,Classic,Action/Adventure,Normal,70.0,2.0,,,https://brickset.com/sets/1558-1,https://images.brickset.com/sets/small/1558-1.jpg,https://images.brickset.com/sets/images/1558-1.jpg
1284,1570-1,Fabuland Character Polybag,1986,Fabuland,,Junior,Normal,4.0,1.0,,,https://brickset.com/sets/1570-1,https://images.brickset.com/sets/small/1570-1.jpg,https://images.brickset.com/sets/images/1570-1.jpg
1285,1572-1,Super Tow Truck,1986,Town,Vehicles,Modern day,Normal,67.0,1.0,,,https://brickset.com/sets/1572-1,https://images.brickset.com/sets/small/1572-1.jpg,https://images.brickset.com/sets/images/1572-1.jpg
1286,1580-1,Lunar Scout,1986,Space,Classic,Action/Adventure,Normal,72.0,1.0,,,https://brickset.com/sets/1580-1,https://images.brickset.com/sets/small/1580-1.jpg,https://images.brickset.com/sets/images/1580-1.jpg
1287,1589-2,"Breakdown Assistance, Touring Club Schweiz Edition",1986,Town,Special,Modern day,Normal,245.0,4.0,,,https://brickset.com/sets/1589-2,https://images.brickset.com/sets/small/1589-2.jpg,https://images.brickset.com/sets/images/1589-2.jpg
1288,1618-1,Storage Container,1986,Duplo,,Pre-school,Normal,47.0,3.0,,,https://brickset.com/sets/1618-1,,
1289,1619-1,Storage Container,1986,Basic,,Basic,Normal,260.0,4.0,,,https://brickset.com/sets/1619-1,,
1290,1926-1,DUPLO Combination Pack,1986,Duplo,,Pre-school,Normal,6.0,,,,https://brickset.com/sets/1926-1,,
1291,1963-1,Basic Set with Storage Case,1986,Basic,,Basic,Normal,215.0,1.0,5.0,,https://brickset.com/sets/1963-1,https://images.brickset.com/sets/small/1963-1.jpg,https://images.brickset.com/sets/images/1963-1.jpg
1292,2014-1,Oval Rattle,1986,Duplo,Baby,Pre-school,Normal,1.0,,,,https://brickset.com/sets/2014-1,,
1293,2050-1,Squirrel Rattle,1986,Duplo,Baby,Pre-school,Normal,2.0,,,,https://brickset.com/sets/2050-1,,
1294,2051-1,Spin-A-Coaster,1986,Duplo,Baby,Pre-school,Normal,2.0,,,,https://brickset.com/sets/2051-1,,
1295,2052-1,Clown Shape Sorter,1986,Duplo,Baby,Pre-school,Normal,7.0,,,,https://brickset.com/sets/2052-1,https://images.brickset.com/sets/small/2052-1.jpg,https://images.brickset.com/sets/images/2052-1.jpg
1296,2057-1,Rocking Horse Push-Along,1986,Duplo,Baby,Pre-school,Normal,2.0,1.0,,,https://brickset.com/sets/2057-1,,
1297,2059-1,Activity and Bath Toy,1986,Duplo,Baby,Pre-school,Normal,2.0,,,,https://brickset.com/sets/2059-1,,
1298,2750-1,DUPLO Family,1986,Duplo,,Pre-school,Normal,7.0,6.0,,,https://brickset.com/sets/2750-1,,
1299,2752-1,Bedroom,1986,Duplo,,Pre-school,Normal,30.0,2.0,,,https://brickset.com/sets/2752-1,,
1300,2754-1,Bathroom,1986,Duplo,,Pre-school,Normal,10.0,1.0,,,https://brickset.com/sets/2754-1,,
1301,2756-1,Kitchen,1986,Duplo,,Pre-school,Normal,21.0,1.0,,,https://brickset.com/sets/2756-1,,
1302,2758-1,Living Room,1986,Duplo,,Pre-school,Normal,29.0,1.0,,,https://brickset.com/sets/2758-1,,
1303,2760-1,House Supplementary Set,1986,Duplo,,Pre-school,Normal,11.0,,,,https://brickset.com/sets/2760-1,,
1304,2770-1,Play House,1986,Duplo,,Pre-school,Normal,64.0,5.0,,,https://brickset.com/sets/2770-1,https://images.brickset.com/sets/small/2770-1.jpg,https://images.brickset.com/sets/images/2770-1.jpg
1305,3633-1,Motor Boat with Walter Walrus,1986,Fabuland,,Junior,Normal,13.0,1.0,,,https://brickset.com/sets/3633-1,https://images.brickset.com/sets/small/3633-1.jpg,https://images.brickset.com/sets/images/3633-1.jpg
1306,3644-1,Mike Monkey and his Taxi,1986,Fabuland,,Junior,Normal,10.0,2.0,,,https://brickset.com/sets/3644-1,https://images.brickset.com/sets/small/3644-1.jpg,https://images.brickset.com/sets/images/3644-1.jpg
1307,3668-1,Merry-Go-Round with Ticket Booth,1986,Fabuland,,Junior,Normal,42.0,3.0,,,https://brickset.com/sets/3668-1,https://images.brickset.com/sets/small/3668-1.jpg,https://images.brickset.com/sets/images/3668-1.jpg
1308,3679-1,Flour Mill and Shop,1986,Fabuland,,Junior,Normal,73.0,2.0,,,https://brickset.com/sets/3679-1,https://images.brickset.com/sets/small/3679-1.jpg,https://images.brickset.com/sets/images/3679-1.jpg
1309,3718-1,Outdoor Cafe with Bonnie Bunny,1986,Fabuland,,Junior,Normal,6.0,1.0,,,https://brickset.com/sets/3718-1,https://images.brickset.com/sets/small/3718-1.jpg,https://images.brickset.com/sets/images/3718-1.jpg
1310,3796-1,Patricia Piglet at her Bakery,1986,Fabuland,,Junior,Normal,30.0,1.0,,,https://brickset.com/sets/3796-1,https://images.brickset.com/sets/small/3796-1.jpg,https://images.brickset.com/sets/images/3796-1.jpg
1311,5510-1,Off-Road 4 x 4,1986,Model Team,,Model making,Normal,285.0,,,,https://brickset.com/sets/5510-1,https://images.brickset.com/sets/small/5510-1.jpg,https://images.brickset.com/sets/images/5510-1.jpg
1312,5540-1,Formula 1 Racer,1986,Model Team,,Model making,Normal,451.0,,,,https://brickset.com/sets/5540-1,https://images.brickset.com/sets/small/5540-1.jpg,https://images.brickset.com/sets/images/5540-1.jpg
1313,5580-1,Highway Rig,1986,Model Team,,Model making,Normal,667.0,,,,https://brickset.com/sets/5580-1,https://images.brickset.com/sets/small/5580-1.jpg,https://images.brickset.com/sets/images/5580-1.jpg
1314,6012-1,Siege Cart,1986,Castle,Lion Knights,Historical,Normal,54.0,2.0,,,https://brickset.com/sets/6012-1,https://images.brickset.com/sets/small/6012-1.jpg,https://images.brickset.com/sets/images/6012-1.jpg
1315,6023-1,Maiden's Cart,1986,Castle,Lion Knights,Historical,Normal,43.0,2.0,,,https://brickset.com/sets/6023-1,https://images.brickset.com/sets/small/6023-1.jpg,https://images.brickset.com/sets/images/6023-1.jpg
1316,6041-1,Armor Shop,1986,Castle,Lion Knights,Historical,Normal,114.0,2.0,,,https://brickset.com/sets/6041-1,https://images.brickset.com/sets/small/6041-1.jpg,https://images.brickset.com/sets/images/6041-1.jpg
1317,6067-1,Guarded Inn,1986,Castle,Lion Knights,Historical,Normal,230.0,4.0,,,https://brickset.com/sets/6067-1,https://images.brickset.com/sets/small/6067-1.jpg,https://images.brickset.com/sets/images/6067-1.jpg
1318,6074-1,Black Falcon's Fortress,1986,Castle,Black Falcons,Historical,Normal,430.0,6.0,,,https://brickset.com/sets/6074-1,https://images.brickset.com/sets/small/6074-1.jpg,https://images.brickset.com/sets/images/6074-1.jpg
1319,6301-1,Town Mini-Figures,1986,Town,Accessories,Modern day,Normal,32.0,6.0,,,https://brickset.com/sets/6301-1,https://images.brickset.com/sets/small/6301-1.jpg,https://images.brickset.com/sets/images/6301-1.jpg
1320,6310-1,"Road Plates, Junction",1986,Town,Accessories,Modern day,Normal,2.0,,,,https://brickset.com/sets/6310-1,https://images.brickset.com/sets/small/6310-1.jpg,https://images.brickset.com/sets/images/6310-1.jpg
1321,6311-1,"Road Plates, Curved",1986,Town,Accessories,Modern day,Normal,2.0,,,,https://brickset.com/sets/6311-1,https://images.brickset.com/sets/small/6311-1.jpg,https://images.brickset.com/sets/images/6311-1.jpg
1322,6312-1,"Road Plates, Straight",1986,Town,Accessories,Modern day,Normal,2.0,,,,https://brickset.com/sets/6312-1,https://images.brickset.com/sets/small/6312-1.jpg,https://images.brickset.com/sets/images/6312-1.jpg
1323,6313-1,"Road Plates, Cross",1986,Town,Accessories,Modern day,Normal,2.0,,,,https://brickset.com/sets/6313-1,https://images.brickset.com/sets/small/6313-1.jpg,https://images.brickset.com/sets/images/6313-1.jpg
1324,6359-1,Horse Trailer,1986,Town,Leisure,Modern day,Normal,141.0,1.0,,,https://brickset.com/sets/6359-1,https://images.brickset.com/sets/small/6359-1.jpg,https://images.brickset.com/sets/images/6359-1.jpg
1325,6360-1,Weekend Cottage,1986,Town,Leisure,Modern day,Normal,113.0,2.0,,,https://brickset.com/sets/6360-1,https://images.brickset.com/sets/small/6360-1.jpg,https://images.brickset.com/sets/images/6360-1.jpg
1326,6361-1,Mobile Crane,1986,Town,Vehicles,Modern day,Normal,163.0,1.0,,,https://brickset.com/sets/6361-1,https://images.brickset.com/sets/small/6361-1.jpg,https://images.brickset.com/sets/images/6361-1.jpg
1327,6378-1,Shell Service Station,1986,Town,Shops and Services,Modern day,Normal,291.0,2.0,,,https://brickset.com/sets/6378-1,https://images.brickset.com/sets/small/6378-1.jpg,https://images.brickset.com/sets/images/6378-1.jpg
1328,6379-1,Riding Stable,1986,Town,Leisure,Modern day,Normal,275.0,2.0,,,https://brickset.com/sets/6379-1,https://images.brickset.com/sets/small/6379-1.jpg,https://images.brickset.com/sets/images/6379-1.jpg
1329,6386-1,Police Command Base,1986,Town,Police,Modern day,Normal,381.0,4.0,,,https://brickset.com/sets/6386-1,https://images.brickset.com/sets/small/6386-1.jpg,https://images.brickset.com/sets/images/6386-1.jpg
1330,6450-1,Mobile Police Truck,1986,Town,Police,Modern day,Normal,84.0,1.0,,,https://brickset.com/sets/6450-1,https://images.brickset.com/sets/small/6450-1.jpg,https://images.brickset.com/sets/images/6450-1.jpg
1331,6480-1,Hook and Ladder Truck,1986,Town,Fire,Modern day,Normal,118.0,1.0,,,https://brickset.com/sets/6480-1,https://images.brickset.com/sets/small/6480-1.jpg,https://images.brickset.com/sets/images/6480-1.jpg
1332,6612-1,Fire Chief's Car,1986,Town,Fire,Modern day,Normal,29.0,1.0,,,https://brickset.com/sets/6612-1,https://images.brickset.com/sets/small/6612-1.jpg,https://images.brickset.com/sets/images/6612-1.jpg
1333,6613-1,Telephone Booth,1986,Town,Shops and Services,Modern day,Normal,24.0,1.0,,,https://brickset.com/sets/6613-1,https://images.brickset.com/sets/small/6613-1.jpg,https://images.brickset.com/sets/images/6613-1.jpg
1334,6634-1,Stock Car,1986,Town,Racing,Modern day,Normal,47.0,1.0,,,https://brickset.com/sets/6634-1,https://images.brickset.com/sets/small/6634-1.jpg,https://images.brickset.com/sets/images/6634-1.jpg
1335,6658-1,Bulldozer,1986,Town,Construction,Modern day,Normal,65.0,1.0,,,https://brickset.com/sets/6658-1,https://images.brickset.com/sets/small/6658-1.jpg,https://images.brickset.com/sets/images/6658-1.jpg
1336,6659-1,TV Camera Crew,1986,Town,Vehicles,Modern day,Normal,64.0,2.0,,,https://brickset.com/sets/6659-1,https://images.brickset.com/sets/small/6659-1.jpg,https://images.brickset.com/sets/images/6659-1.jpg
1337,6676-1,Mobile Command Unit,1986,Town,Police,Modern day,Normal,100.0,2.0,,,https://brickset.com/sets/6676-1,https://images.brickset.com/sets/small/6676-1.jpg,https://images.brickset.com/sets/images/6676-1.jpg
1338,6677-1,Motocross Racing,1986,Town,Racing,Modern day,Normal,72.0,1.0,,,https://brickset.com/sets/6677-1,https://images.brickset.com/sets/small/6677-1.jpg,https://images.brickset.com/sets/images/6677-1.jpg
1339,6698-1,RV with Speedboat,1986,Town,Leisure,Modern day,Normal,129.0,1.0,,,https://brickset.com/sets/6698-1,https://images.brickset.com/sets/small/6698-1.jpg,https://images.brickset.com/sets/images/6698-1.jpg
1340,6702-1,Space Mini-Figures,1986,Space,Classic,Action/Adventure,Normal,56.0,6.0,,,https://brickset.com/sets/6702-1,https://images.brickset.com/sets/small/6702-1.jpg,https://images.brickset.com/sets/images/6702-1.jpg
1341,6750-1,Sonic Robot,1986,Space,Classic,Action/Adventure,Normal,103.0,2.0,,,https://brickset.com/sets/6750-1,https://images.brickset.com/sets/small/6750-1.jpg,https://images.brickset.com/sets/images/6750-1.jpg
1342,6780-1,XT Starship,1986,Space,Classic,Action/Adventure,Normal,201.0,1.0,,,https://brickset.com/sets/6780-1,https://images.brickset.com/sets/small/6780-1.jpg,https://images.brickset.com/sets/images/6780-1.jpg
1343,6783-1,Sonar Transmitting Cruiser,1986,Space,Classic,Action/Adventure,Normal,363.0,3.0,,,https://brickset.com/sets/6783-1,https://images.brickset.com/sets/small/6783-1.jpg,https://images.brickset.com/sets/images/6783-1.jpg
1344,6802-1,Space Probe,1986,Space,Classic,Action/Adventure,Normal,31.0,2.0,,,https://brickset.com/sets/6802-1,https://images.brickset.com/sets/small/6802-1.jpg,https://images.brickset.com/sets/images/6802-1.jpg
1345,6820-1,Starfire I,1986,Space,Classic,Action/Adventure,Normal,34.0,1.0,,,https://brickset.com/sets/6820-1,https://images.brickset.com/sets/small/6820-1.jpg,https://images.brickset.com/sets/images/6820-1.jpg
1346,6845-1,Cosmic Charger,1986,Space,Classic,Action/Adventure,Normal,51.0,1.0,,,https://brickset.com/sets/6845-1,https://images.brickset.com/sets/small/6845-1.jpg,https://images.brickset.com/sets/images/6845-1.jpg
1347,6874-1,Moon Rover,1986,Space,Classic,Action/Adventure,Normal,66.0,2.0,,,https://brickset.com/sets/6874-1,https://images.brickset.com/sets/small/6874-1.jpg,https://images.brickset.com/sets/images/6874-1.jpg
